userName,content,score,at,repliedAt,appVersion
Pengguna Google,Top up 1 juta via indomaret tapi saldo tidak masuk. Sudah 3 hari tidak ada tanggapan dari email atau livechat. Saya harus mengadu kemana?,1,2024-05-31 17:58:08,,
Pengguna Google,Lama2 aplikasi ini seperti maling saya tf via QRIS pending saldo ngk balik dh berhari2 isi pulsa sukses saldo terpotong plsa ngk masuk kompelain via live chat susahnya minta ampunnnnnnnn mala2 takut sendiri kalau begini gimana siapa yg tanggung jawab .soalnya ini tentang uang bukan daun kita carinya susah. Tolong pihak lingkaja kebijakanya.makasih,2,2024-05-31 17:29:45,,4.35.0
Pengguna Google,Menjadi manusia yang bertaqwa kepada Allah SWT adalah yang terbaik. In Sha Allah Alhamdulillah Allah Hu Akbar Subhanallah Masya Allah,5,2024-05-31 15:23:43,,4.35.0
Pengguna Google,Sangat membantu,5,2024-05-31 15:20:36,,4.35.0
Pengguna Google,"Ganti nomor aja susah banget..mau hapus akun untuk bisa registrasi data nomor baru ribet.. Mau chat agent gak nyambung""",1,2024-05-31 11:21:50,,4.35.0
Pengguna Google,"Proses upgrade akun lama......,CS bot sama sekali Ndak membantu",3,2024-05-31 11:02:26,,
Pengguna Google,"sering eror,aku pakai beli tiket kereta eh dalam proses,aku komplain katanya sukses, jadi gagal beli tiket kereta,lama lama bisa aku tinggalin ni apk",1,2024-05-31 09:50:08,,4.35.0
Pengguna Google,Mengapa sy sllu tdk bs ngirim uang dgn cara scan QR yg diambil dr galeri sndiri.. Udh bbrpa kali uninstall trs download lg ttp gak bs jg. Unt keterangan nya sllu bgini 'mohon berikan akses pngaturan terlebih dahulu' pdhl smua izin akses sdh di izinkan..,4,2024-05-31 09:36:16,,4.35.0
Pengguna Google,"PELAYANAN SANGAT AMAT MENGECEWAKAN!! INI GIMANA JADINYA DANA SAYA 700RB GAK KE REFUND, SUDAH COMPLAIN KE CS YANG MEMBALAS BOT SAYA COBA TELP CS NYA, SUSAH SEKALI TERHUBUNGNYA, DENGAN ALASAN SIBUK, KENTUT SIBUK APAAN, GAK GUNA TELP BY CS. SEKALINYA MASUK DISURUH MENUNGGU 1X24JAM DAN INI SUDAH LEWAT SAYA COBA TELP, SUSAH SEKALI PARAHHHH!!!?!?!",1,2024-05-31 09:33:40,,4.35.0
Pengguna Google,"Penanganan masalah teknis hanya lewat chat, email sudah tidak bisa, isi pulsa, saldo sudah kepotong, tapi pulsa tidak masuk, setelah saya cek kontak center provider operator dari sistem udah ter cancel, tapi saldo saya belum ter refund, kenapa linkaja sistem pelayanan keluhanya di batasi, halooo ini udah 2024... Mana kualitas aplikasimu.. !!",1,2024-05-31 09:32:01,,4.35.0
Pengguna Google,Sering gangguan,3,2024-05-31 07:35:28,,4.35.0
Pengguna Google,"Tolong dong mau login tapi harus pakai otp email,email saya sudah tidak aktif saya mohon kalau bisa update lagi adain fitur code login sms juga",1,2024-05-31 05:02:05,,
Pengguna Google,"isi pulsa nyangkut, transaksi sukses. tp gak masuk. jgn pernah isi pulsa dari link aja. biar gak nyesel",1,2024-05-31 01:50:29,,4.35.0
Pengguna Google,Sangat membamtu,5,2024-05-30 20:06:53,,4.35.0
Pengguna Google,"Saya topup gak masuk, Lambat penanganan keluhan, CS susah dihubungi kecewa",1,2024-05-30 20:03:27,,4.35.0
Pengguna Google,Transaksi lwt Qris pending/dalam proses sudah 24 jam.. Pihak linkaja gk merespon.. Kenapa saldo nya gk bisa di kembalikan.. ?? Sya sudah menghubungi via email n livechat tp gk ad respon / solusi.. Mohon di perbaiki lgi atas kendala linkaja yg dlm transaksi jngn sampai ada pending n saldo gk bisa di kembalikan..,1,2024-05-30 17:37:16,,4.33.0
Pengguna Google,Apple link aja sangat buruk untuk di pake masa kita gak bisa masuk gara gara email hilang dan verifikasi pertama harus lewat kode email dan tidak ada pilihan lain mohon di update yang bener bos dan kasih solusi live chat yang bener juga jangan kek gini gak jelas,1,2024-05-30 17:35:11,,
Pengguna Google,"lama upgrade nya saldo udh ada gak bisa di apa apain, live chat suruh sama bot, apa apaan",1,2024-05-30 16:45:46,,
Pengguna Google,"Link aja tolong dong aplikasi nya di perbaikin, saya top up 830 rb tidak masuk Sdh lapor cs dll tapi di suruh tunggu, uangnya lumayan eh 😭😭😭 Terus ada notif bahwa laporan telah selesai, selesai dari mna woyy Uang saya manaaa 😭😭😭😭",1,2024-05-30 16:15:10,,4.35.0
Pengguna Google,"Uang ku hilang, APLIKASI SUDAH TIDAK BISA DIPAKAI LG, CUSTOMER SERVICE HANYA BOT, KANTORNYA GK ADA, DUIT GK BISA BALIK. SCAM",1,2024-05-30 14:26:04,,4.35.0
Pengguna Google,Bagus,5,2024-05-30 14:10:09,,
Pengguna Google,"Aplikasi kocak transaksi dari kemaren masih dlm proses juga, gak jelas",1,2024-05-30 12:21:12,,4.35.0
Pengguna Google,Kenapa live chat nya tidak merespon pelanggan,1,2024-05-30 12:18:54,,4.35.0
Pengguna Google,membantu,5,2024-05-30 11:13:13,,4.35.0
Pengguna Google,sangat berguna dan bermanfaat,5,2024-05-30 09:34:41,,4.35.0
Pengguna Google,Ini kenapa mau masuk malah muncul kode tiket mulu gk bisa di akses,1,2024-05-30 09:23:44,,4.35.0
Pengguna Google,Duit ku 500.000 belum balik sdh 2 tahun woy.. dunia akhirat gua gak ikhlasss.,1,2024-05-30 08:50:02,,4.35.0
Pengguna Google,"Makin lama makin buruk sudah beberapa kali beli paket dri mytelkomsel pembayaran dengan linkaja sukses, tapi paket nggak masuk² sampai sekarang. mau lapor juga disuruh chat sama bot. CS nya gak ada contact nya juga gak ada",1,2024-05-30 08:11:37,,4.35.0
Pengguna Google,Saya membeli pulsa sampai 2 kali. Di riwayat transaksi sukses tapi pulsa tidak masuk. Jujur disaat urgent saya melakukan transaksi. Saya mengirim keluhan juga ribet. Kecewa saya,1,2024-05-30 07:54:42,,4.33.0
Pengguna Google,"Apk nya sih udh bagus lancar saat top up dan bebas pengiriman ke bank mana pun mines nya 1 saat upgrade lama banget di konfirmasi kan nya, teruntuk pusat linkAjs, mohon di percepat upgrade akun linkAja ke linkfull service nya mohon bantuannya. TERIMAKASIH🙏💕.",5,2024-05-30 03:24:00,,4.35.0
Pengguna Google,"Aplikasi pencuri ni sya ambil uang di dia atm uang ngk keluar penarikan sukses,sudh di laporan malah ngk kembali uang nya,,di laporan kn ngk berani bertanggung jawab atas aplikasi nay mlah diam aja pihak suppott nya orang ksih penjelasan jgn liat nama sya smaa email sya lalu ngk mau kasih penjelasan ,kh mulai ngk percaya sama aplikasi ini ni Rp.1.200.000 ngk kbali uang sya kau 100 atau 200 sya ngk repot ini 1.200.000 ngk jelas aja sya repot",1,2024-05-30 00:36:08,,4.35.0
Pengguna Google,"Aplikasi aneh , upgrade ke full service ditolak terus tanpa kejelasan padahal foto ktp sama foto wajah sudah jelas . Uang jadi nyangkut gak bisa ditarik . Kalo bukan karena disuruh perusahaan mana mau pake apk beginian . Payah",1,2024-05-29 22:04:29,,4.35.0
Pengguna Google,"Males banget.. udah dicoba upgread 2 kali masih gak bisa, sumpah ribet banget kita mau transaksi sampek susah... mending saya hapus saja",2,2024-05-29 20:26:23,,4.35.0
Pengguna Google,Mantap,5,2024-05-29 19:50:03,,4.35.0
Pengguna Google,"Ini gimana aplikasinya... Saya kirim saldo, saldo sudah kepotong.. Tapi status masih proses.. Udah 24 jam masih proses terus. Saldo juga tidak kembali.. Gimana ini",1,2024-05-29 19:41:30,,4.35.0
Pengguna Google,Membantu sangat,5,2024-05-29 19:36:10,,4.35.0
Pengguna Google,"Aplikasi ini sangat buruk sudah 2x pending deposit,, saldo sudah terpotong, sudah menunggu 2x24 jm. Dn tidak menghasilkan apa"" !!!",1,2024-05-29 18:53:46,,4.35.0
Pengguna Google,Purbalingga Jawa Tengah Indonesia,5,2024-05-29 18:46:56,,4.35.0
Pengguna Google,"Upgrade premium aja sampe berhari hari, padahal di aplikasi sebelah cuma butuh beberapa menit. Makin lama makin gak jelas ini. Padahal lagi butuh banget.",1,2024-05-29 17:51:09,,4.35.0
Pengguna Google,"Beli pulsa 3x nominal 10 k tidak ada yang masuk. Nomer hp benar, Saldo berkurang. Beli 50 k masuk. Aneh. Ngeluh di livechat gak kesambung Agent 30 mnt lebih. Komplain kemana. Baru kali ini trouble sekali trouble kyk gini. Udh pakai bertahun tahun Lo linkaja. Minggat ne...",1,2024-05-29 17:22:37,,4.33.0
Pengguna Google,Tolong diproses pelaporan saya jangan cuma dianggurin. Disuruh nunggu 14x24 saya tunggu2 tapi tidak ada respon sama sekali. Dan uangnya tidak dikembalikan. Mengecewakan sekali. Terimakasih Lo atas 3 tahun layanan yang terbaik diawal2.,1,2024-05-29 17:15:05,2022-11-14 18:22:34,4.33.0
Pengguna Google,"Aku sedikit kecewa sama pihak linkaja Jika kendala kenapa susah sekali dihubungi csnya Maaf ada saran sedikit kalau bisa Nomor Csnya kita cantumkan seperti WhatsApp, telegram Agar mempermudah kita bertanya Terima kasih.",1,2024-05-29 17:04:50,,
Pengguna Google,"Aplikasi sampah livechat tidak ada tanggapan padahal saya hanya ingin mengganti nomor akun saya dan apesnye lagi saya baru top up 1,35 juta di aplikasi ini tetapi saya tidak dapat mengakses nomor lama di karnakan hp di curi giliran udaj ganti perangkat baru malah gak bisa login.",1,2024-05-29 16:48:06,,4.35.0
Pengguna Google,Nggak guna,1,2024-05-29 16:27:07,,4.35.0
Pengguna Google,"Apk kntolll GK jlasss,ufgrade aja kek daftar kerja pabrik repot ngntotttt linktaikkkk,mnding PAKAI OPO,DANA,GOPAY TERPERCAYA,DARI PDA linkaja ini paan apk bgsattt lelettttttttttttttttttt",1,2024-05-29 16:13:51,,4.35.0
Pengguna Google,"Saat di gunakan Sering keluar sendiri app nya, sangan buruk",1,2024-05-29 15:09:09,,4.35.0
Pengguna Google,"Tolong bantu masalah ku, klo beres aku kasih bintang 5",1,2024-05-29 14:46:11,,
Pengguna Google,nda jelas gak bisa transaksi ada saldo tp GK bisa apa2 aneh,1,2024-05-29 12:32:50,,4.35.0
Pengguna Google,Saya tidak bisa melakukan isi saldo karena limit tolong bisa di jelas kan gimana cara nya supaya link aja saya bisa normal lagi,5,2024-05-29 09:42:54,,4.35.0
Pengguna Google,Katanya cuma butuh nomor hp untuk memulai transaksi..nyata nya begitu mau login..di kirim ke email kode masuk nya..bukan nomor hp Harus di buat jg butuh nomor hp dan email kamu begitu....,2,2024-05-29 05:24:01,,4.35.0
Pengguna Google,Pending yg sangat tak jelas,1,2024-05-29 01:58:02,,4.35.0
Pengguna Google,"Terburuk pokoknya, 👎 , kalo ada mungkin tanpa 🌟",1,2024-05-29 00:11:47,,
Pengguna Google,Semakin tidak jelas,1,2024-05-28 23:18:04,,
Pengguna Google,"Topup tapcash 200.000 di notif sukses di cek kartunya saldo tetap, aplikasi gak bertanggung jawab.",1,2024-05-28 19:23:21,,4.35.0
Pengguna Google,"Layanan kastemer onlinenya sangat buruk ,,, saya kesulitan mendapatkan bantuan login sementara saldo saya masih ada di app tsb 😡",1,2024-05-28 18:32:14,,4.35.0
Pengguna Google,"Saya melakukan top up dri bank kemaren tidak msk2 rekening smpe sekarang,, di srh melakukan chat agen tpi bot yg bls srh nunggu smpe sekrang blm ada baik2 nya ini bagaimana solusi nya",1,2024-05-28 18:05:10,2023-03-03 10:39:59,4.35.0
Pengguna Google,Tidak bisa Top Up Brizzi! Tidak ada perlindungan Sidik Jari untuk transaksi.,1,2024-05-28 15:45:38,,4.35.0
Pengguna Google,Untuk beli pulsa masih lebih ekonomis dana,1,2024-05-28 13:57:18,,4.35.0
Pengguna Google,"Aplikasi bagus, cuma upgrade selalu gagal, bisa bikin bad mood",2,2024-05-28 11:18:32,,4.35.0
Pengguna Google,3dulu buat premium susah,3,2024-05-28 10:47:55,,4.35.0
Pengguna Google,Selamat siang kenapa dari sejak tgl 16 mei pagi sampai saat ini tgl 18 saya gak bisa transaksi mhn gmn caranya karena saya sangat membutuhkan uang yg bisa di cairkan atau di tf trmks.,1,2024-05-28 10:36:21,,4.35.0
Pengguna Google,"Parah pelayanan call center nya belum di verifikasi data udah bilang ga bisa aja harus ke live chat,, di live chat yg balas robot di suruh download form pengajuan untuk deaktivasi tapi form nya udah di klik tetep ga bisa di download Minta Call center membantu utk di email kan form nya sampai sekarang ga di email email Buat apa ada call center tp di arahin ke robot ga jelas",1,2024-05-28 10:34:56,,4.35.0
Pengguna Google,Aplikasi ga jelas Ga bisa dipake Developer nya tolol,1,2024-05-28 10:33:45,,4.35.0
Pengguna Google,Gw kasih bintang 1 dulu ini uang yg kedebet tentang maslah isi ulang emoney..pembayaran sukses pas update tidak bertambah uang y..suruh nunggu 1x24 jam tapi ga ada lg penjelasan y,1,2024-05-28 09:26:53,,4.21.1
Pengguna Google,"Susah sekali kalau mengurus kendala di linkaja, agent selalu sibuk tidak responsif. Mending pakai aplilasi lainnya saja",1,2024-05-28 08:41:29,,
Pengguna Google,Ok,5,2024-05-28 00:26:49,,4.22.0
Pengguna Google,Saldo sya terpotong saat melakukan transaksi pembayaran QR SDH hampir sebulan dana tidak di kembalikan.,1,2024-05-28 00:11:05,,
Pengguna Google,"topup dari bni mobile 20.000 berhasil, langsung buat bayar mypertamina gagal, (saldo tidak tersedia). history di linkaja berhasil topup, tidak ada history transaksi berhasil!! lalu uang saya siapa yang nyuri????",1,2024-05-27 22:29:06,,
Pengguna Google,"Transaksinya buruk, isi pulsa listrik saldo sudah terpotong, no token nya gak masuk",1,2024-05-27 21:00:31,,
Pengguna Google,Sangt baik,5,2024-05-27 20:39:16,,4.35.0
Pengguna Google,Aplikasi busuk mw ganti Nomor aja susah nya minta ampun d telpon n email bot yang jawab Livechat nunggu 3 jam masih juga dalam antrian,1,2024-05-27 20:07:47,,4.34.0
Pengguna Google,baru mencoba,5,2024-05-27 19:52:43,,4.35.0
Pengguna Google,Lancar,5,2024-05-27 18:20:20,,4.35.0
Pengguna Google,Verfikasinya lama. Sudah 1×24jam gk bisa,1,2024-05-27 17:52:58,,4.35.0
Pengguna Google,Full service linkaja mansih dlm proses udah 2 hari nunggu mansih aja dlm proses Cs mohon bantuanya Sedangkan live chat nya gak bisa,2,2024-05-27 17:49:39,,4.35.0
Pengguna Google,"Ini aplikasi mo bangkrut BKN bos, mau cari solusi login karena lupa no hp aja susah. Sampai email linkaja sdh tidak aktif. Di cari pertanya sesuai keluhan yang saya punya tidak ada solusinya di live chat, via aplikasi or website. Berak,.😪",1,2024-05-27 17:34:39,,4.35.0
Pengguna Google,mantap,5,2024-05-27 16:45:39,,
Pengguna Google,"Hahaha aku udah lama uninstall linkaja, aplikasi rakus duit, banyak makan biaya ini biaya itu, biaya kirim top up dll, beli pulsa pun mahal gak pernah ada gratisan. DANA tetap dihati gak bakal ada yg bisa menyaingi 😌",1,2024-05-27 14:01:20,,4.20.1
Pengguna Google,saya heran liat apk ini makin hari makin ga bermutu sering skali gangguan saya dri td mlam tgl 26 mei 2024 sampe skrg ga bisa transaksi saya kasi bintang 1 aja dulu,1,2024-05-27 13:12:25,,4.35.0
Pengguna Google,"Gua saranin yang mau pake ewalet Mending pake ewalet lain broo link aja admin nya kaga ngotak 6,500rb",1,2024-05-27 11:38:11,,
Pengguna Google,No gak aktif karena hp hilang duit di akun link aja juga ilang .. karena cs nya di hubungi tulalit .GK ada solusi nya chat di Ig malah banyak menawarkan jasa penipuan.. mendingan tutup aja kalau GK bisa. Melayani kosumen dengan baik dan benar,1,2024-05-27 10:14:24,,
Pengguna Google,"Applikasi Sampah,Payah ,,Applikasi Sok Hebat,,, Berkali² Upgrade ke Full Service selalu di Tolak,, Ada apa Preet. Applikasi yg LBH baik sangat bnyk Woyyy ,,Jngn Download App ini, sngt TDK Recommended👎👎👎👎👎👎👎👎👎💩💩💩💩",1,2024-05-27 06:27:02,,4.35.0
Pengguna Google,Mantap&puwas,5,2024-05-27 01:33:49,,4.35.0
Pengguna Google,"Aplikasi tolol, saya tarik tunai 1,000,000 di bank bri, namun yg tertera hanya ""atm tidak dapat mengeluarkan uang"" tapi saldo saya terpotong 1,005,000 pas hubungi cs ehh csnya bot, pas hubungi call center gk diangkat, hubungi lewat email juga gk ditanggapi, aplikasi penipuan gk guna",1,2024-05-27 01:08:35,,
Pengguna Google,Sangat membantu appl ini,5,2024-05-27 00:57:49,,
Pengguna Google,"Saya sudah pakai aplkasi ini tahunan. Tp baru kemarin saya ada transfer uang dari linkaja ke bank senilai 300rb, status riwayat sukses tapi di banknya belum ada masuk. Kecewa sekali sudah komplain ke livechat tp gak guna,payah sdh 1x24 jam loh gak ada info lagi. Payah. Kembalikan uang saya.",1,2024-05-27 00:48:35,,4.35.0
Pengguna Google,"upgrade akun sangat susah, padahal data sudah benar, identitas sudah benar. pemindahan saldo tidak bisa dilakukan jika tidak upgrade akun. tetapi upgrade akun dipersulit.",1,2024-05-26 22:04:56,,4.35.0
Pengguna Google,Lama banget proses upgrade nya,3,2024-05-26 21:43:29,,4.35.0
Pengguna Google,"Tolong tinjau sistem transaksi anda dengan neteller. Entah kenapa gak ada sinkronisasi. Disisi anda saldo Saya terpotong tapi di sisi neteller tidak. Tolong ini benar2 ditanggapi, anda serius go internasional kan",3,2024-05-26 21:23:07,,4.35.0
Pengguna Google,Sebelum saya sangat puas menggunakan aplikasi ini...tapi sekarang saya sangat kecewa uang saya yg hilang sebesar 105000 tidak kunjung dikembalikan sudah 13 hari saya menanti,1,2024-05-26 18:17:29,,
Pengguna Google,"transfer kmn aja gak bisa,gagal terus.beli pulsa udah 2 bln gak msk2.Payah",1,2024-05-26 17:41:30,,
Pengguna Google,aplikasi apa ini verifikasi gagal mulu. coba besok katanya hari ini dah banyak percobaan pdhl baru juga nyoba. mana ada saldonya lagi hadeehh,1,2024-05-26 16:34:47,,4.35.0
Pengguna Google,Saldo saya hilang gimana ini?,1,2024-05-26 16:25:51,,4.35.0
Pengguna Google,Aplikasinya mudah digunakan dan bermanfaat,5,2024-05-26 15:08:44,,4.35.0
Pengguna Google,"Gimana ini transfer ke bank pending?? Sudah seminggu belum masuk. Malah di suruh top up nanti di kembalikan uangnya. Gimana ini.. Klo tidak punya uang top up, dana transferan hangus , akun tidak bisa dibuka alasan harus top up gmn in??",1,2024-05-26 14:39:44,,4.35.0
Pengguna Google,"Aplikasi apa ini sekarang nggak usah di pakai lagi, saya isi pulsa 2 kali di link aja sukses tapi pulsa nggak masuk2, sudah komplain di menu bantuan sudah di isi lengkap tatacaranya tapi tidak ada respon juga, katanya chat terhubung tapi tidak ada yg merespon chat saya, lama2 jd aplikasi rampok ini link aja",1,2024-05-26 12:57:46,,4.35.0
Pengguna Google,Kelamaan proses full service nya,1,2024-05-26 11:53:55,,4.35.0
Pengguna Google,Kak tolong ACC permintaan ful service saya udah 24jam blm di acc,5,2024-05-26 11:35:19,,4.35.0
Pengguna Google,"Apk ini kenapa buat transaksi semuanya kok gak bisa, kirim saldo ke bank BRI gak bisa, pembayaran QRIS juga gak bisa, kirim saldo ke sesama LinkAja juga gak bisa, sudah 2 hari ini apk LinkAja di buat transaksi apapun tidak bisa semua, terus masa di buat tarik tunai ke indomart sama tarik tunai ke ATM juga tidak bisa, fungsinya apk ini apa coba ??",1,2024-05-26 10:25:15,,
Pengguna Google,"Baru mau download, liat komen'nya jadi takut untuk download linkaja🫠",1,2024-05-26 10:04:54,,4.35.0
Pengguna Google,Sangat mudah,5,2024-05-26 09:28:12,,4.35.0
Pengguna Google,aplikasi sampah,1,2024-05-26 08:53:48,,4.35.0
Pengguna Google,"Tetap kasih bintang,awalnya bener sekarang ko jadi kaya penipu, transaksi pending (Dalam Proses),di cek katanya SUKSES tapi uangnya ke norek tujuan kagak ada masuk balik lagi kagak uangnya suruh tunggu 1x24 jam ini udah lewat,mau komplen sangat susah kagak no costumers,mohon perbaiki ya pihak linkaja biar banyak penggunanya",2,2024-05-26 02:37:16,,4.35.0
Pengguna Google,"kok lama kali upgrade full servicenya, harus berapa hari ? nyesal isi saldo,, live chat pun gak berguna, robot sial terus yg jawab",1,2024-05-26 02:07:47,,4.35.0
Pengguna Google,Kenapa tidak bisa tranfer padahal sudah dibersihkan datanya,1,2024-05-26 01:34:50,,
Pengguna Google,"Susah upgrade ke premium, ditolak terus padahal semua persyaratan sudah dilakukan dengan benar",1,2024-05-26 00:40:59,,
Pengguna Google,Kenapa setiap transfer gagal?,3,2024-05-25 23:28:34,,
Pengguna Google,Tidak bisa daftar gimana ini selalu muncul pengaturan jam operasional.,3,2024-05-25 22:31:14,,4.35.0
Pengguna Google,Sangat bermanfaat,5,2024-05-25 22:19:13,,4.35.0
Pengguna Google,Super,5,2024-05-25 20:38:52,,4.35.0
Pengguna Google,👍,5,2024-05-25 19:53:41,,4.35.0
Pengguna Google,"Adminnya link aja cuman 1 orang yah? Layanan nya sangat kurang baik, untuk verifikasi akun ke premium saja lama sekali",1,2024-05-25 19:52:47,,4.35.0
Pengguna Google,"Mau upgrade kok lama x ya, gk di proses"", padahal saldo sdah terisi jadi gk bisa dipakai n di tarik, gimana ne",4,2024-05-25 19:50:24,,4.35.0
